dataset,seed,task,method,head_index,original_label,n_images,n_correct,recall,margin_mean,n_components
HK,1995,9,C2,15,0,7,5,71.42857142857143,0.09064564633344865,7
HK,1995,9,C2,16,3,157,155,98.72611464968153,0.5825951307349769,157
HK,1995,9,C2,17,11,61,39,63.9344262295082,0.03043819780837828,61
HK,1995,9,C3,0,9,164,163,99.39024390243902,0.47275812985368126,164
HK,1995,9,C3,1,13,160,152,95.0,0.366926058785727,160
HK,1995,9,C3,2,16,8,2,25.0,-0.0677251248979053,8
HK,1995,9,C3,3,14,60,58,96.66666666666667,0.2772843465116167,60
HK,1995,9,C3,4,15,123,122,99.1869918699187,0.5825085144545337,123
HK,1995,9,C3,5,5,1,0,0.0,-0.17307111202197015,1
HK,1995,9,C3,6,12,41,31,75.60975609756098,0.10700821168670138,41
HK,1995,9,C3,7,1,113,113,100.0,0.5539774223536268,113
HK,1995,9,C3,8,8,153,150,98.03921568627452,0.3500245827333953,153
HK,1995,9,C3,9,22,21,16,76.19047619047619,0.12376769447308604,21
HK,1995,9,C3,10,19,2,0,0.0,-0.2323734290151475,2
HK,1995,9,C3,11,17,5,3,60.0,0.05136191297283852,5
HK,1995,9,C3,12,18,33,12,36.36363636363637,-0.035524697960082285,33
HK,1995,9,C3,13,6,1,0,0.0,-0.3264855127777029,1
HK,1995,9,C3,14,20,66,28,42.42424242424242,-0.03281605656648055,66
HK,1995,9,C3,15,0,7,5,71.42857142857143,0.08912518694095041,7
HK,1995,9,C3,16,3,157,155,98.72611464968153,0.5823778382304606,157
HK,1995,9,C3,17,11,61,41,67.21311475409836,0.0329061381167786,61
HK,1995,10,C2,0,9,164,163,99.39024390243902,0.45140935827759715,164
HK,1995,10,C2,1,13,160,151,94.375,0.34163693804308914,160
HK,1995,10,C2,2,16,8,2,25.0,-0.06140356861951607,8
HK,1995,10,C2,3,14,60,58,96.66666666666667,0.25561486782440196,60
HK,1995,10,C2,4,15,123,122,99.1869918699187,0.5563396584182108,123
HK,1995,10,C2,5,5,1,0,0.0,-0.14283775357563366,1
HK,1995,10,C2,6,12,41,31,75.60975609756098,0.10568270601583048,41
HK,1995,10,C2,7,1,113,106,93.80530973451327,0.3698092443901725,113
HK,1995,10,C2,8,8,153,150,98.03921568627452,0.3327629344074762,153
HK,1995,10,C2,9,22,21,15,71.42857142857143,0.09105276542877878,21
HK,1995,10,C2,10,19,2,0,0.0,-0.2110096434248678,2
HK,1995,10,C2,11,17,5,3,60.0,0.06051311382399952,5
HK,1995,10,C2,12,18,33,14,42.42424242424242,-0.031772883481663614,33
HK,1995,10,C2,13,6,1,0,0.0,-0.2678281362983021,1
HK,1995,10,C2,14,20,66,16,24.242424242424242,-0.06386079602282341,66
HK,1995,10,C2,15,0,7,5,71.42857142857143,0.08410810455799465,7
HK,1995,10,C2,16,3,157,155,98.72611464968153,0.5686833043083634,157
HK,1995,10,C2,17,11,61,39,63.9344262295082,0.0238752140656563,61
HK,1995,10,C2,18,2,182,182,100.0,0.43770397097021196,182
HK,1995,10,C2,19,21,4,0,0.0,-0.09002045053169089,4
HK,1995,10,C3,0,9,164,163,99.39024390243902,0.4580970366879282,164
HK,1995,10,C3,1,13,160,151,94.375,0.34366656526587847,160
HK,1995,10,C3,2,16,8,2,25.0,-0.05792419664767107,8
HK,1995,10,C3,3,14,60,58,96.66666666666667,0.2556281988141805,60
HK,1995,10,C3,4,15,123,122,99.1869918699187,0.5699761032292328,123
HK,1995,10,C3,5,5,1,0,0.0,-0.14135187570107624,1
HK,1995,10,C3,6,12,41,31,75.60975609756098,0.11034608397931861,41
HK,1995,10,C3,7,1,113,106,93.80530973451327,0.37286338333267643,113
HK,1995,10,C3,8,8,153,150,98.03921568627452,0.33430186592136446,153
HK,1995,10,C3,9,22,21,15,71.42857142857143,0.08919225416424614,21
HK,1995,10,C3,10,19,2,0,0.0,-0.21353533822779336,2
HK,1995,10,C3,11,17,5,3,60.0,0.05976158749534892,5
HK,1995,10,C3,12,18,33,15,45.45454545454545,-0.03222473757003992,33
HK,1995,10,C3,13,6,1,0,0.0,-0.26738696980785404,1
HK,1995,10,C3,14,20,66,16,24.242424242424242,-0.06324801161101783,66
HK,1995,10,C3,15,0,7,5,71.42857142857143,0.08310526393935948,7
HK,1995,10,C3,16,3,157,155,98.72611464968153,0.5683217713716356,157
HK,1995,10,C3,17,11,61,39,63.9344262295082,0.025615367732760772,61
HK,1995,10,C3,18,2,182,182,100.0,0.44066326049377413,182
HK,1995,10,C3,19,21,4,0,0.0,-0.09041856817994498,4
HK,1995,11,C2,0,9,164,162,98.78048780487805,0.41196421661761273,164
HK,1995,11,C2,1,13,160,151,94.375,0.31679393399777156,160
HK,1995,11,C2,2,16,8,1,12.5,-0.08119030227094212,8
HK,1995,11,C2,3,14,60,58,96.66666666666667,0.23363188710186467,60
HK,1995,11,C2,4,15,123,122,99.1869918699187,0.5415172756601915,123
HK,1995,11,C2,5,5,1,0,0.0,-0.1175937107924227,1
HK,1995,11,C2,6,12,41,31,75.60975609756098,0.10813635880872187,41
HK,1995,11,C2,7,1,113,106,93.80530973451327,0.30933863320511634,113
HK,1995,11,C2,8,8,153,150,98.03921568627452,0.30997727235910716,153
HK,1995,11,C2,9,22,21,15,71.42857142857143,0.08536122635531362,21
HK,1995,11,C2,10,19,2,0,0.0,-0.1888551720498451,2
HK,1995,11,C2,11,17,5,3,60.0,0.057275154612540624,5
HK,1995,11,C2,12,18,33,14,42.42424242424242,-0.03146001837774313,33
HK,1995,11,C2,13,6,1,0,0.0,-0.244178125419261,1
HK,1995,11,C2,14,20,66,15,22.727272727272727,-0.0651927706120868,66
HK,1995,11,C2,15,0,7,5,71.42857142857143,0.06667808852287903,7
HK,1995,11,C2,16,3,157,129,82.1656050955414,0.15497604632103024,157
HK,1995,11,C2,17,11,61,21,34.42622950819672,-0.05067323803598612,61
HK,1995,11,C2,18,2,182,150,82.41758241758242,0.303472680103581,182
HK,1995,11,C2,19,21,4,0,0.0,-0.08125223129789146,4
HK,1995,11,C2,20,4,165,144,87.27272727272727,0.22521120188860122,165
HK,1995,11,C2,21,10,150,113,75.33333333333333,0.12417727203114498,150
HK,1995,11,C2,22,7,21,21,100.0,0.46832021319439093,21
HK,1995,11,C3,0,9,164,162,98.78048780487805,0.41718815000390935,164
HK,1995,11,C3,1,13,160,151,94.375,0.31838005735529407,160
HK,1995,11,C3,2,16,8,1,12.5,-0.07845992628413681,8
HK,1995,11,C3,3,14,60,58,96.66666666666667,0.2328558421397286,60
HK,1995,11,C3,4,15,123,122,99.1869918699187,0.5530404382454275,123
HK,1995,11,C3,5,5,1,0,0.0,-0.11533976013101871,1
HK,1995,11,C3,6,12,41,31,75.60975609756098,0.11119512997781957,41
HK,1995,11,C3,7,1,113,106,93.80530973451327,0.31057695329620544,113
HK,1995,11,C3,8,8,153,150,98.03921568627452,0.3109406072930672,153
HK,1995,11,C3,9,22,21,15,71.42857142857143,0.08312254150058551,21
HK,1995,11,C3,10,19,2,0,0.0,-0.19135708463125625,2
HK,1995,11,C3,11,17,5,3,60.0,0.05603222275684368,5
HK,1995,11,C3,12,18,33,14,42.42424242424242,-0.031622153031417265,33
HK,1995,11,C3,13,6,1,0,0.0,-0.2436426595900731,1
HK,1995,11,C3,14,20,66,16,24.242424242424242,-0.064376139489992,66
HK,1995,11,C3,15,0,7,5,71.42857142857143,0.06529859949036548,7
HK,1995,11,C3,16,3,157,128,81.52866242038216,0.1562757160916608,157
HK,1995,11,C3,17,11,61,21,34.42622950819672,-0.05093209187140959,61
HK,1995,11,C3,18,2,182,150,82.41758241758242,0.3051536172207789,182
HK,1995,11,C3,19,21,4,0,0.0,-0.08162816832996361,4
HK,1995,11,C3,20,4,165,144,87.27272727272727,0.22621673254804434,165
HK,1995,11,C3,21,10,150,113,75.33333333333333,0.12451234363195444,150
HK,1995,11,C3,22,7,21,21,100.0,0.4692121662464537,21
ISIC,1993,4,C2,0,4,41,25,60.97560975609756,0.03975385849858842,38
ISIC,1993,4,C2,1,0,44,34,77.27272727272727,0.16410205674178507,44
ISIC,1993,4,C2,2,3,40,19,47.5,0.006603665429457568,37
ISIC,1993,4,C2,3,7,24,13,54.166666666666664,0.07396084097747292,20
ISIC,1993,4,C2,4,5,37,17,45.945945945945944,0.048791679430472454,34
ISIC,1993,4,C2,5,6,26,23,88.46153846153847,0.41288753574306647,24
ISIC,1993,4,C2,6,2,46,19,41.30434782608695,-0.01169198633978419,45
ISIC,1993,4,C2,7,1,37,19,51.351351351351354,0.0791507995948051,36
ISIC,1993,4,C3,0,4,41,25,60.97560975609756,0.03864125162934412,38
ISIC,1993,4,C3,1,0,44,34,77.27272727272727,0.16401192182766489,44
ISIC,1993,4,C3,2,3,40,19,47.5,0.005632463416721718,37
ISIC,1993,4,C3,3,7,24,13,54.166666666666664,0.07507454515354156,20
ISIC,1993,4,C3,4,5,37,17,45.945945945945944,0.04957980464968673,34
ISIC,1993,4,C3,5,6,26,23,88.46153846153847,0.4129360558553375,24
ISIC,1993,4,C3,6,2,46,20,43.47826086956522,-0.01096638034760005,45
ISIC,1993,4,C3,7,1,37,20,54.054054054054056,0.07977348782788013,36
ISIC,1994,4,C2,0,3,40,13,32.5,-0.0424502501830477,37
ISIC,1994,4,C2,1,7,24,13,54.166666666666664,0.02029459775468098,20
ISIC,1994,4,C2,2,4,41,24,58.53658536585366,0.026621600844937896,38
ISIC,1994,4,C2,3,5,37,17,45.945945945945944,0.009168958099146864,34
ISIC,1994,4,C2,4,1,37,19,51.351351351351354,0.07562804514066782,36
ISIC,1994,4,C2,5,0,44,35,79.54545454545455,0.1489147629372574,44
ISIC,1994,4,C2,6,6,26,23,88.46153846153847,0.3751182665795548,24
ISIC,1994,4,C2,7,2,46,22,47.82608695652174,-0.020234780550378896,45
ISIC,1994,4,C3,0,3,40,14,35.0,-0.039698952491978204,37
ISIC,1994,4,C3,1,7,24,13,54.166666666666664,0.018534953003646052,20
ISIC,1994,4,C3,2,4,41,21,51.21951219512195,0.025800615801387657,38
ISIC,1994,4,C3,3,5,37,17,45.945945945945944,0.00899374295903912,34
ISIC,1994,4,C3,4,1,37,19,51.351351351351354,0.0748301480421065,36
ISIC,1994,4,C3,5,0,44,35,79.54545454545455,0.14726234882767836,44
ISIC,1994,4,C3,6,6,26,23,88.46153846153847,0.3731501356365551,24
ISIC,1994,4,C3,7,2,46,20,43.47826086956522,-0.021621836361804696,45
ISIC,1995,4,C2,0,1,37,21,56.75675675675676,0.08396898291293245,36
ISIC,1995,4,C2,1,3,40,18,45.0,0.010188030571679885,37
ISIC,1995,4,C2,2,0,44,36,81.81818181818181,0.14837924616706702,44
ISIC,1995,4,C2,3,6,26,24,92.3076923076923,0.3976155430944298,24
ISIC,1995,4,C2,4,4,41,24,58.53658536585366,0.03195992441884265,38
ISIC,1995,4,C2,5,5,37,19,51.351351351351354,0.013537740092386438,34
ISIC,1995,4,C2,6,2,46,22,47.82608695652174,-0.01075427577906262,45
ISIC,1995,4,C2,7,7,24,14,58.333333333333336,0.030920085157651492,20
ISIC,1995,4,C3,0,1,37,21,56.75675675675676,0.08376163887201868,36
ISIC,1995,4,C3,1,3,40,18,45.0,0.00999492344113395,37
ISIC,1995,4,C3,2,0,44,36,81.81818181818181,0.1489267975032949,44
ISIC,1995,4,C3,3,6,26,24,92.3076923076923,0.3985290190680798,24
ISIC,1995,4,C3,4,4,41,24,58.53658536585366,0.03185686198319479,38
ISIC,1995,4,C3,5,5,37,19,51.351351351351354,0.013736882433431342,34
ISIC,1995,4,C3,6,2,46,22,47.82608695652174,-0.010601081924709915,45
ISIC,1995,4,C3,7,7,24,14,58.333333333333336,0.030866926529270634,20
HK,1993,1,C0,0,0,7,7,100.0,0.9965898693601934,7
HK,1993,1,C0,1,4,165,165,100.0,0.9755074601718169,165
HK,1993,1,P,0,0,7,7,100.0,0.9989658135103044,7
HK,1993,1,P,1,4,165,165,100.0,0.9752099327141357,165
HK,1993,2,C0,0,0,7,6,85.71428571428571,0.3753662776521818,7
HK,1993,2,C0,1,4,165,165,100.0,0.7925758402258125,165
HK,1993,2,C0,2,12,41,36,87.8048780487805,0.48310836220208253,41
HK,1993,2,C0,3,8,153,153,100.0,0.8568622613274457,153
HK,1993,2,P,0,0,7,7,100.0,0.45789602993998246,7
HK,1993,2,P,1,4,165,165,100.0,0.8112444435457606,165
HK,1993,2,P,2,12,41,36,87.8048780487805,0.4627146541666401,41
HK,1993,2,P,3,8,153,153,100.0,0.8575321671724484,153
HK,1993,3,C0,0,0,7,3,42.857142857142854,-0.013978796161355065,7
HK,1993,3,C0,1,4,165,165,100.0,0.7830861544340776,165
HK,1993,3,C0,2,12,41,30,73.17073170731707,0.2024332887902121,41
HK,1993,3,C0,3,8,153,153,100.0,0.7770889918784426,153
HK,1993,3,C0,4,2,182,182,100.0,0.8177843445763241,182
HK,1993,3,C0,5,11,61,51,83.60655737704919,0.25067627723691127,61
HK,1993,3,P,0,0,7,5,71.42857142857143,0.16309461817956067,7
HK,1993,3,P,1,4,165,165,100.0,0.7658626225546005,165
HK,1993,3,P,2,12,41,31,75.60975609756098,0.28403414885412903,41
HK,1993,3,P,3,8,153,153,100.0,0.7797721000999092,153
HK,1993,3,P,4,2,182,182,100.0,0.8154700243152687,182
HK,1993,3,P,5,11,61,40,65.57377049180327,0.11146272402857625,61
HK,1993,4,C0,0,0,7,2,28.571428571428573,-0.09259820038178201,7
HK,1993,4,C0,1,4,165,75,45.45454545454545,-0.027577431955423403,165
HK,1993,4,C0,2,12,41,25,60.97560975609756,0.1073764421414052,41
HK,1993,4,C0,3,8,153,146,95.42483660130719,0.3866604858764777,153
HK,1993,4,C0,4,2,182,182,100.0,0.6281077595003496,182
HK,1993,4,C0,5,11,61,54,88.52459016393442,0.29196862935234497,61
HK,1993,4,C0,6,17,5,5,100.0,0.4070845116562067,5
HK,1993,4,C0,7,3,157,151,96.17834394904459,0.475176964250599,157
HK,1993,4,P,0,0,7,5,71.42857142857143,0.15513839260874265,7
HK,1993,4,P,1,4,165,142,86.06060606060606,0.361885420128462,165
HK,1993,4,P,2,12,41,31,75.60975609756098,0.2610807197608072,41
HK,1993,4,P,3,8,153,152,99.34640522875817,0.6009290968167461,153
HK,1993,4,P,4,2,182,182,100.0,0.7713995311453525,182
HK,1993,4,P,5,11,61,40,65.57377049180327,0.09390783696110377,61
HK,1993,4,P,6,17,5,5,100.0,0.34996437341080666,5
HK,1993,4,P,7,3,157,133,84.71337579617834,0.3018650556823538,157
HK,1993,5,C0,0,0,7,0,0.0,-0.6185092475291069,7
HK,1993,5,C0,1,4,165,98,59.39393939393939,0.03385977308316833,165
HK,1993,5,C0,2,12,41,1,2.4390243902439024,-0.3329045953829519,41
HK,1993,5,C0,3,8,153,147,96.07843137254902,0.3364964335512806,153
HK,1993,5,C0,4,2,182,182,100.0,0.3986784327936101,182
HK,1993,5,C0,5,11,61,0,0.0,-0.5203669392286074,61
HK,1993,5,C0,6,17,5,3,60.0,0.13691171015864229,5
HK,1993,5,C0,7,3,157,153,97.45222929936305,0.41846070747346026,157
HK,1993,5,C0,8,21,4,4,100.0,0.4042477369125869,4
HK,1993,5,C0,9,16,8,8,100.0,0.5656308914739281,8
HK,1993,5,P,0,0,7,4,57.142857142857146,0.0630454297096208,7
HK,1993,5,P,1,4,165,143,86.66666666666667,0.33571243311251514,165
HK,1993,5,P,2,12,41,33,80.48780487804878,0.22413502861286594,41
HK,1993,5,P,3,8,153,150,98.03921568627452,0.5492666101064103,153
HK,1993,5,P,4,2,182,182,100.0,0.7257886869735198,182
HK,1993,5,P,5,11,61,34,55.73770491803279,0.0309709327176421,61
HK,1993,5,P,6,17,5,4,80.0,0.27394342446190684,5
HK,1993,5,P,7,3,157,135,85.98726114649682,0.2725383830256176,157
HK,1993,5,P,8,21,4,4,100.0,0.27746778749000567,4
HK,1993,5,P,9,16,8,4,50.0,-0.022618264884424956,8
HK,1993,6,C0,0,0,7,1,14.285714285714286,-0.15708366305878826,7
HK,1993,6,C0,1,4,165,141,85.45454545454545,0.23121495828084676,165
HK,1993,6,C0,2,12,41,19,46.34146341463415,-0.0334260318375181,41
HK,1993,6,C0,3,8,153,142,92.81045751633987,0.253305580625853,153
HK,1993,6,C0,4,2,182,181,99.45054945054945,0.3298591410605583,182
HK,1993,6,C0,5,11,61,6,9.836065573770492,-0.15190759162608355,61
HK,1993,6,C0,6,17,5,3,60.0,0.024576906804146516,5
HK,1993,6,C0,7,3,157,120,76.43312101910828,0.14266352221132544,157
HK,1993,6,C0,8,21,4,0,0.0,-0.18351471404902983,4
HK,1993,6,C0,9,16,8,8,100.0,0.15560640830359884,8
HK,1993,6,C0,10,22,21,19,90.47619047619048,0.27084728617255543,21
HK,1993,6,C0,11,13,160,157,98.125,0.5081004866207259,160
HK,1993,6,P,0,0,7,5,71.42857142857143,0.06187359955467991,7
HK,1993,6,P,1,4,165,142,86.06060606060606,0.30849548697190743,165
HK,1993,6,P,2,12,41,35,85.36585365853658,0.19488498320298195,41
HK,1993,6,P,3,8,153,150,98.03921568627452,0.48642818205065974,153
HK,1993,6,P,4,2,182,182,100.0,0.6822617141464831,182
HK,1993,6,P,5,11,61,35,57.377049180327866,0.023408557902504134,61
HK,1993,6,P,6,17,5,4,80.0,0.20484474567743244,5
HK,1993,6,P,7,3,157,136,86.62420382165605,0.23832061544024558,157
HK,1993,6,P,8,21,4,1,25.0,-0.14290654354403576,4
HK,1993,6,P,9,16,8,4,50.0,-0.020783259242216044,8
HK,1993,6,P,10,22,21,16,76.19047619047619,0.180450815137246,21
HK,1993,6,P,11,13,160,152,95.0,0.4274828930795305,160
HK,1993,7,C0,0,0,7,5,71.42857142857143,0.03711280212664022,7
HK,1993,7,C0,1,4,165,136,82.42424242424242,0.16900505220274706,165
HK,1993,7,C0,2,12,41,27,65.85365853658537,0.04283726087196947,41
HK,1993,7,C0,3,8,153,115,75.16339869281046,0.08105332710503878,153
HK,1993,7,C0,4,2,182,162,89.01098901098901,0.1881763662746801,182
HK,1993,7,C0,5,11,61,23,37.704918032786885,-0.045859763672628125,61
HK,1993,7,C0,6,17,5,0,0.0,-0.19000918505263148,5
HK,1993,7,C0,7,3,157,131,83.43949044585987,0.14569791134300297,157
HK,1993,7,C0,8,21,4,1,25.0,-0.12465416820384251,4
HK,1993,7,C0,9,16,8,4,50.0,0.004918669960029241,8
HK,1993,7,C0,10,22,21,9,42.857142857142854,-0.0014779097901020481,21
HK,1993,7,C0,11,13,160,147,91.875,0.2916739869394268,160
HK,1993,7,C0,12,18,33,30,90.9090909090909,0.18036296888652226,33
HK,1993,7,C0,13,14,60,59,98.33333333333333,0.5195723551452931,60
HK,1993,7,P,0,0,7,5,71.42857142857143,0.05828879759722404,7
HK,1993,7,P,1,4,165,144,87.27272727272727,0.28911080730734273,165
HK,1993,7,P,2,12,41,35,85.36585365853658,0.18297150047153915,41
HK,1993,7,P,3,8,153,151,98.69281045751634,0.4280841539478975,153
HK,1993,7,P,4,2,182,182,100.0,0.6552205401514228,182
HK,1993,7,P,5,11,61,35,57.377049180327866,0.019270317092058894,61
HK,1993,7,P,6,17,5,3,60.0,0.04728299074770766,5
HK,1993,7,P,7,3,157,133,84.71337579617834,0.21685888450115168,157
HK,1993,7,P,8,21,4,1,25.0,-0.12186751716376976,4
HK,1993,7,P,9,16,8,4,50.0,-0.017093371854833044,8
HK,1993,7,P,10,22,21,16,76.19047619047619,0.16123407680841484,21
HK,1993,7,P,11,13,160,153,95.625,0.3935870459983151,160
HK,1993,7,P,12,18,33,17,51.515151515151516,0.0071332000320732504,33
HK,1993,7,P,13,14,60,59,98.33333333333333,0.5109806041825193,60
HK,1993,8,C0,0,0,7,0,0.0,-0.5113228183755442,7
HK,1993,8,C0,1,4,165,130,78.78787878787878,0.0866031654284278,165
HK,1993,8,C0,2,12,41,0,0.0,-0.42114363399527494,41
HK,1993,8,C0,3,8,153,111,72.54901960784314,0.059987222177200615,153
HK,1993,8,C0,4,2,182,152,83.51648351648352,0.12517837050541095,182
HK,1993,8,C0,5,11,61,0,0.0,-0.5337451804966533,61
HK,1993,8,C0,6,17,5,0,0.0,-0.07702787489295318,5
HK,1993,8,C0,7,3,157,129,82.1656050955414,0.08487022055955176,157
HK,1993,8,C0,8,21,4,1,25.0,-0.12288117314009504,4
HK,1993,8,C0,9,16,8,0,0.0,-0.49356600395004424,8
HK,1993,8,C0,10,22,21,3,14.285714285714286,-0.12370693629121715,21
HK,1993,8,C0,11,13,160,123,76.875,0.06437171895476862,160
HK,1993,8,C0,12,18,33,14,42.42424242424242,-0.06055038344803063,33
HK,1993,8,C0,13,14,60,59,98.33333333333333,0.3353613707660831,60
HK,1993,8,C0,14,9,164,164,100.0,0.6388408290794827,164
HK,1993,8,C0,15,19,2,1,50.0,-0.03227020005351081,2
HK,1993,8,P,0,0,7,5,71.42857142857143,0.05076788330892033,7
HK,1993,8,P,1,4,165,144,87.27272727272727,0.27348409482161445,165
HK,1993,8,P,2,12,41,35,85.36585365853658,0.1714736010293899,41
HK,1993,8,P,3,8,153,149,97.38562091503267,0.3986144750035743,153
HK,1993,8,P,4,2,182,182,100.0,0.6359897400128246,182
HK,1993,8,P,5,11,61,33,54.09836065573771,-0.005896328126678866,61
HK,1993,8,P,6,17,5,3,60.0,0.0454638414577058,5
HK,1993,8,P,7,3,157,131,83.43949044585987,0.19984031261936222,157
HK,1993,8,P,8,21,4,1,25.0,-0.11555684454639198,4
HK,1993,8,P,9,16,8,4,50.0,-0.012397771236029576,8
HK,1993,8,P,10,22,21,16,76.19047619047619,0.15532163344212432,21
HK,1993,8,P,11,13,160,151,94.375,0.36572934707442994,160
HK,1993,8,P,12,18,33,15,45.45454545454545,-0.02450859741746527,33
HK,1993,8,P,13,14,60,59,98.33333333333333,0.4980761428790578,60
HK,1993,8,P,14,9,164,162,98.78048780487805,0.529844582560321,164
HK,1993,8,P,15,19,2,0,0.0,-0.17006711175406847,2
HK,1993,9,C0,0,0,7,0,0.0,-0.2821957638352836,7
HK,1993,9,C0,1,4,165,75,45.45454545454545,-0.00762626767537417,165
HK,1993,9,C0,2,12,41,0,0.0,-0.2920042546556061,41
HK,1993,9,C0,3,8,153,54,35.294117647058826,-0.043880310204139954,153
HK,1993,9,C0,4,2,182,36,19.78021978021978,-0.0367310135447295,182
HK,1993,9,C0,5,11,61,0,0.0,-0.31857805354514845,61
HK,1993,9,C0,6,17,5,0,0.0,-0.050926198590470276,5
HK,1993,9,C0,7,3,157,99,63.05732484076433,0.005440835330303021,157
HK,1993,9,C0,8,21,4,0,0.0,-0.2224361063636956,4
HK,1993,9,C0,9,16,8,0,0.0,-0.25939255322490923,8
HK,1993,9,C0,10,22,21,1,4.761904761904762,-0.1799704187901973,21
HK,1993,9,C0,11,13,160,70,43.75,-0.03303035744671995,160
HK,1993,9,C0,12,18,33,1,3.0303030303030303,-0.1348790194074591,33
HK,1993,9,C0,13,14,60,50,83.33333333333333,0.049840397826753674,60
HK,1993,9,C0,14,9,164,162,98.78048780487805,0.19760869547170817,164
HK,1993,9,C0,15,19,2,0,0.0,-0.11033129517068621,2
HK,1993,9,C0,16,15,123,123,100.0,0.5130666735435557,123
HK,1993,9,C0,17,6,1,1,100.0,0.2202986319608421,1
HK,1993,9,P,0,0,7,5,71.42857142857143,0.05032930926839033,7
HK,1993,9,P,1,4,165,144,87.27272727272727,0.26023881534743054,165
HK,1993,9,P,2,12,41,35,85.36585365853658,0.16179674317545728,41
HK,1993,9,P,3,8,153,150,98.03921568627452,0.35846759758413604,153
HK,1993,9,P,4,2,182,182,100.0,0.6154106349515888,182
HK,1993,9,P,5,11,61,31,50.81967213114754,-0.008929473219035393,61
HK,1993,9,P,6,17,5,3,60.0,0.05071913679866378,5
HK,1993,9,P,7,3,157,129,82.1656050955414,0.1862350991198573,157
HK,1993,9,P,8,21,4,1,25.0,-0.10999768312887448,4
HK,1993,9,P,9,16,8,4,50.0,-0.011594662794653963,8
HK,1993,9,P,10,22,21,16,76.19047619047619,0.1436796663516076,21
HK,1993,9,P,11,13,160,152,95.0,0.3467139282171622,160
HK,1993,9,P,12,18,33,13,39.39393939393939,-0.029585205159760337,33
HK,1993,9,P,13,14,60,59,98.33333333333333,0.38628412104434845,60
HK,1993,9,P,14,9,164,162,98.78048780487805,0.48976562049536543,164
HK,1993,9,P,15,19,2,0,0.0,-0.16646475242821496,2
HK,1993,9,P,16,15,123,122,99.1869918699187,0.5904597240727042,123
HK,1993,9,P,17,6,1,0,0.0,-0.1862013711042124,1
HK,1993,10,C0,0,0,7,0,0.0,-0.1391127084161053,7
HK,1993,10,C0,1,4,165,0,0.0,-0.27149007796336616,165
HK,1993,10,C0,2,12,41,1,2.4390243902439024,-0.14179146024907077,41
HK,1993,10,C0,3,8,153,0,0.0,-0.3567582698321873,153
HK,1993,10,C0,4,2,182,0,0.0,-0.3740626010191292,182
HK,1993,10,C0,5,11,61,0,0.0,-0.1298792693823434,61
HK,1993,10,C0,6,17,5,0,0.0,-0.3682011012733123,5
HK,1993,10,C0,7,3,157,0,0.0,-0.2710481296240067,157
HK,1993,10,C0,8,21,4,0,0.0,-0.36945428615390424,4
HK,1993,10,C0,9,16,8,0,0.0,-0.12543018116149748,8
HK,1993,10,C0,10,22,21,0,0.0,-0.4141882711842264,21
HK,1993,10,C0,11,13,160,0,0.0,-0.25134993277416817,160
HK,1993,10,C0,12,18,33,0,0.0,-0.3923866358616588,33
HK,1993,10,C0,13,14,60,0,0.0,-0.2579317985526861,60
HK,1993,10,C0,14,9,164,20,12.195121951219512,-0.07605852163556753,164
HK,1993,10,C0,15,19,2,0,0.0,-0.4465601163334688,2
HK,1993,10,C0,16,15,123,121,98.3739837398374,0.2716798187969285,123
HK,1993,10,C0,17,6,1,0,0.0,-0.44145736437399685,1
HK,1993,10,C0,18,5,1,0,0.0,-0.10300305079698624,1
HK,1993,10,C0,19,20,66,64,96.96969696969697,0.308212011592345,66
HK,1993,10,P,0,0,7,5,71.42857142857143,0.04910135551542516,7
HK,1993,10,P,1,4,165,143,86.66666666666667,0.2490909205999991,165
HK,1993,10,P,2,12,41,35,85.36585365853658,0.15567056492845907,41
HK,1993,10,P,3,8,153,150,98.03921568627452,0.34069664593584287,153
HK,1993,10,P,4,2,182,182,100.0,0.5986364477086726,182
HK,1993,10,P,5,11,61,30,49.18032786885246,-0.010614986787473805,61
HK,1993,10,P,6,17,5,4,80.0,0.05330402014236132,5
HK,1993,10,P,7,3,157,130,82.80254777070064,0.1741051476099164,157
HK,1993,10,P,8,21,4,0,0.0,-0.11469306036995627,4
HK,1993,10,P,9,16,8,4,50.0,-0.011123806433197533,8
HK,1993,10,P,10,22,21,16,76.19047619047619,0.11519922710511306,21
HK,1993,10,P,11,13,160,151,94.375,0.3363576036090917,160
HK,1993,10,P,12,18,33,13,39.39393939393939,-0.04288850476190906,33
HK,1993,10,P,13,14,60,57,95.0,0.2482853159618517,60
HK,1993,10,P,14,9,164,162,98.78048780487805,0.47305571782410627,164
HK,1993,10,P,15,19,2,0,0.0,-0.15831018828958762,2
HK,1993,10,P,16,15,123,122,99.1869918699187,0.5689791263187317,123
HK,1993,10,P,17,6,1,0,0.0,-0.22831092920388993,1
HK,1993,10,P,18,5,1,0,0.0,-0.07847031794271542,1
HK,1993,10,P,19,20,66,15,22.727272727272727,-0.06882089132381068,66
HK,1993,11,C0,0,0,7,0,0.0,-0.6960247071023936,7
HK,1993,11,C0,1,4,165,0,0.0,-0.20409215052325455,165
HK,1993,11,C0,2,12,41,0,0.0,-0.5809781043149034,41
HK,1993,11,C0,3,8,153,0,0.0,-0.4517117059509573,153
HK,1993,11,C0,4,2,182,0,0.0,-0.46641010330310734,182
