dataset,seed,method,class_id,first_task,first_recall,final_recall,signed_forgetting,maximum_forgetting
HK,1993,A1,16,5,0.5,0.625,-0.125,0.125
HK,1993,A1,22,6,0.8095238095238095,0.8095238095238095,0.0,0.04761904761904756
HK,1993,A1,13,6,0.95,0.95625,-0.006250000000000089,0.006249999999999978
HK,1993,A1,18,7,0.36363636363636365,0.15151515151515152,0.21212121212121213,0.21212121212121213
HK,1993,A1,14,7,0.95,0.8166666666666667,0.1333333333333333,0.16666666666666663
HK,1993,A1,9,8,0.9878048780487805,0.9817073170731707,0.0060975609756097615,0.0060975609756097615
HK,1993,A1,19,8,0.5,0.0,0.5,0.5
HK,1993,A1,15,9,1.0,1.0,0.0,0.0
HK,1993,A1,6,9,0.0,0.0,0.0,0.0
HK,1993,A1,5,10,0.0,0.0,0.0,0.0
HK,1993,A1,20,10,0.07575757575757576,0.07575757575757576,0.0,0.0
HK,1993,A1,10,11,0.7866666666666666,0.7866666666666666,0.0,0.0
HK,1993,A1,7,11,1.0,1.0,0.0,0.0
HK,1993,A1,1,11,0.8495575221238938,0.8495575221238938,0.0,0.0
HK,1993,A2,0,1,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857
HK,1993,A2,4,1,1.0,0.8727272727272727,0.12727272727272732,0.12727272727272732
HK,1993,A2,12,2,0.8780487804878049,0.7804878048780488,0.09756097560975607,0.09756097560975607
HK,1993,A2,8,2,1.0,0.9869281045751634,0.013071895424836555,0.013071895424836555
HK,1993,A2,2,3,1.0,0.8351648351648352,0.1648351648351648,0.1648351648351648
HK,1993,A2,11,3,0.7213114754098361,0.2786885245901639,0.4426229508196722,0.4426229508196722
HK,1993,A2,17,4,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1993,A2,3,4,0.8407643312101911,0.821656050955414,0.019108280254777066,0.03821656050955413
HK,1993,A2,21,5,1.0,0.0,1.0,1.0
HK,1993,A2,16,5,0.5,0.25,0.25,0.25
HK,1993,A2,22,6,0.8095238095238095,0.8095238095238095,0.0,0.0
HK,1993,A2,13,6,0.975,0.95625,0.018749999999999933,0.018749999999999933
HK,1993,A2,18,7,0.5151515151515151,0.3333333333333333,0.18181818181818182,0.18181818181818182
HK,1993,A2,14,7,0.9833333333333333,0.9333333333333333,0.04999999999999993,0.06666666666666665
HK,1993,A2,9,8,0.9939024390243902,0.9939024390243902,0.0,0.0
HK,1993,A2,19,8,0.0,0.0,0.0,0.0
HK,1993,A2,15,9,0.991869918699187,0.991869918699187,0.0,0.0
HK,1993,A2,6,9,0.0,0.0,0.0,0.0
HK,1993,A2,5,10,0.0,0.0,0.0,0.0
HK,1993,A2,20,10,0.24242424242424243,0.21212121212121213,0.030303030303030304,0.030303030303030304
HK,1993,A2,10,11,0.7666666666666667,0.7666666666666667,0.0,0.0
HK,1993,A2,7,11,1.0,1.0,0.0,0.0
HK,1993,A2,1,11,0.911504424778761,0.911504424778761,0.0,0.0
HK,1993,A3,0,1,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857
HK,1993,A3,4,1,1.0,0.9090909090909091,0.09090909090909094,0.09090909090909094
HK,1993,A3,12,2,0.8780487804878049,0.7804878048780488,0.09756097560975607,0.09756097560975607
HK,1993,A3,8,2,1.0,0.9869281045751634,0.013071895424836555,0.013071895424836555
HK,1993,A3,2,3,1.0,0.8131868131868132,0.18681318681318682,0.18681318681318682
HK,1993,A3,11,3,0.7704918032786885,0.4098360655737705,0.360655737704918,0.360655737704918
HK,1993,A3,17,4,1.0,1.0,0.0,0.0
HK,1993,A3,3,4,0.8152866242038217,0.7261146496815286,0.08917197452229308,0.1019108280254778
HK,1993,A3,21,5,1.0,0.0,1.0,1.0
HK,1993,A3,16,5,0.5,0.25,0.25,0.25
HK,1993,A3,22,6,0.8095238095238095,0.8095238095238095,0.0,0.0
HK,1993,A3,13,6,0.9625,0.95625,0.006249999999999978,0.006249999999999978
HK,1993,A3,18,7,0.48484848484848486,0.36363636363636365,0.12121212121212122,0.12121212121212122
HK,1993,A3,14,7,0.9833333333333333,0.9666666666666667,0.016666666666666607,0.033333333333333326
HK,1993,A3,9,8,0.9939024390243902,0.9939024390243902,0.0,0.0
HK,1993,A3,19,8,0.0,0.0,0.0,0.0
HK,1993,A3,15,9,0.991869918699187,0.991869918699187,0.0,0.0
HK,1993,A3,6,9,0.0,0.0,0.0,0.0
HK,1993,A3,5,10,0.0,0.0,0.0,0.0
HK,1993,A3,20,10,0.22727272727272727,0.15151515151515152,0.07575757575757575,0.07575757575757575
HK,1993,A3,10,11,0.7066666666666667,0.7066666666666667,0.0,0.0
HK,1993,A3,7,11,1.0,1.0,0.0,0.0
HK,1993,A3,1,11,0.9203539823008849,0.9203539823008849,0.0,0.0
HK,1993,A3s,0,1,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857
HK,1993,A3s,4,1,1.0,0.8787878787878788,0.12121212121212122,0.12121212121212122
HK,1993,A3s,12,2,0.8780487804878049,0.7560975609756098,0.12195121951219512,0.12195121951219512
HK,1993,A3s,8,2,1.0,0.9869281045751634,0.013071895424836555,0.013071895424836555
HK,1993,A3s,2,3,1.0,0.8241758241758241,0.17582417582417587,0.17582417582417587
HK,1993,A3s,11,3,0.7704918032786885,0.2786885245901639,0.4918032786885246,0.4918032786885246
HK,1993,A3s,17,4,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1993,A3s,3,4,0.8089171974522293,0.802547770700637,0.006369426751592355,0.02547770700636942
HK,1993,A3s,21,5,1.0,0.0,1.0,1.0
HK,1993,A3s,16,5,0.5,0.25,0.25,0.25
HK,1993,A3s,22,6,0.8095238095238095,0.8095238095238095,0.0,0.0
HK,1993,A3s,13,6,0.9625,0.95625,0.006249999999999978,0.006249999999999978
HK,1993,A3s,18,7,0.48484848484848486,0.36363636363636365,0.12121212121212122,0.12121212121212122
HK,1993,A3s,14,7,0.9833333333333333,0.95,0.033333333333333326,0.050000000000000044
HK,1993,A3s,9,8,0.9939024390243902,0.9939024390243902,0.0,0.0
HK,1993,A3s,19,8,0.0,0.0,0.0,0.0
HK,1993,A3s,15,9,0.991869918699187,0.991869918699187,0.0,0.0
HK,1993,A3s,6,9,0.0,0.0,0.0,0.0
HK,1993,A3s,5,10,0.0,0.0,0.0,0.0
HK,1993,A3s,20,10,0.22727272727272727,0.19696969696969696,0.030303030303030304,0.030303030303030304
HK,1993,A3s,10,11,0.7466666666666667,0.7466666666666667,0.0,0.0
HK,1993,A3s,7,11,1.0,1.0,0.0,0.0
HK,1993,A3s,1,11,0.911504424778761,0.911504424778761,0.0,0.0
HK,1993,A4,0,1,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857
HK,1993,A4,4,1,1.0,0.8727272727272727,0.12727272727272732,0.12727272727272732
HK,1993,A4,12,2,0.8780487804878049,0.7804878048780488,0.09756097560975607,0.09756097560975607
HK,1993,A4,8,2,1.0,0.9869281045751634,0.013071895424836555,0.013071895424836555
HK,1993,A4,2,3,1.0,0.8351648351648352,0.1648351648351648,0.1648351648351648
HK,1993,A4,11,3,0.7213114754098361,0.2786885245901639,0.4426229508196722,0.4426229508196722
HK,1993,A4,17,4,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1993,A4,3,4,0.8407643312101911,0.821656050955414,0.019108280254777066,0.03821656050955413
HK,1993,A4,21,5,1.0,0.0,1.0,1.0
HK,1993,A4,16,5,0.5,0.25,0.25,0.25
HK,1993,A4,22,6,0.8095238095238095,0.8095238095238095,0.0,0.0
HK,1993,A4,13,6,0.975,0.95625,0.018749999999999933,0.018749999999999933
HK,1993,A4,18,7,0.5151515151515151,0.3333333333333333,0.18181818181818182,0.18181818181818182
HK,1993,A4,14,7,0.9833333333333333,0.9333333333333333,0.04999999999999993,0.06666666666666665
HK,1993,A4,9,8,0.9939024390243902,0.9939024390243902,0.0,0.0
HK,1993,A4,19,8,0.0,0.0,0.0,0.0
HK,1993,A4,15,9,0.991869918699187,0.991869918699187,0.0,0.0
HK,1993,A4,6,9,0.0,0.0,0.0,0.0
HK,1993,A4,5,10,0.0,0.0,0.0,0.0
HK,1993,A4,20,10,0.24242424242424243,0.21212121212121213,0.030303030303030304,0.030303030303030304
HK,1993,A4,10,11,0.7666666666666667,0.7666666666666667,0.0,0.0
HK,1993,A4,7,11,1.0,1.0,0.0,0.0
HK,1993,A4,1,11,0.911504424778761,0.911504424778761,0.0,0.0
HK,1993,A5,0,1,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857
HK,1993,A5,4,1,1.0,0.8727272727272727,0.12727272727272732,0.12727272727272732
HK,1993,A5,12,2,0.8780487804878049,0.7804878048780488,0.09756097560975607,0.09756097560975607
HK,1993,A5,8,2,1.0,0.9869281045751634,0.013071895424836555,0.013071895424836555
HK,1993,A5,2,3,1.0,0.8351648351648352,0.1648351648351648,0.1648351648351648
HK,1993,A5,11,3,0.7213114754098361,0.2786885245901639,0.4426229508196722,0.4426229508196722
HK,1993,A5,17,4,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1993,A5,3,4,0.8407643312101911,0.821656050955414,0.019108280254777066,0.03821656050955413
HK,1993,A5,21,5,1.0,0.0,1.0,1.0
HK,1993,A5,16,5,0.5,0.25,0.25,0.25
HK,1993,A5,22,6,0.8095238095238095,0.8095238095238095,0.0,0.0
HK,1993,A5,13,6,0.975,0.95625,0.018749999999999933,0.018749999999999933
HK,1993,A5,18,7,0.5151515151515151,0.3333333333333333,0.18181818181818182,0.18181818181818182
HK,1993,A5,14,7,0.9833333333333333,0.9333333333333333,0.04999999999999993,0.06666666666666665
HK,1993,A5,9,8,0.9939024390243902,0.9939024390243902,0.0,0.0
HK,1993,A5,19,8,0.0,0.0,0.0,0.0
HK,1993,A5,15,9,0.991869918699187,1.0,-0.008130081300813052,0.0
HK,1993,A5,6,9,0.0,0.0,0.0,0.0
HK,1993,A5,5,10,0.0,0.0,0.0,0.0
HK,1993,A5,20,10,0.22727272727272727,0.21212121212121213,0.015151515151515138,0.015151515151515138
HK,1993,A5,10,11,0.7666666666666667,0.7666666666666667,0.0,0.0
HK,1993,A5,7,11,1.0,1.0,0.0,0.0
HK,1993,A5,1,11,0.911504424778761,0.911504424778761,0.0,0.0
HK,1993,A6,0,1,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857
HK,1993,A6,4,1,1.0,0.8727272727272727,0.12727272727272732,0.12727272727272732
HK,1993,A6,12,2,0.8780487804878049,0.7804878048780488,0.09756097560975607,0.09756097560975607
HK,1993,A6,8,2,1.0,0.9869281045751634,0.013071895424836555,0.013071895424836555
HK,1993,A6,2,3,1.0,0.8351648351648352,0.1648351648351648,0.1648351648351648
HK,1993,A6,11,3,0.7213114754098361,0.2786885245901639,0.4426229508196722,0.4426229508196722
HK,1993,A6,17,4,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1993,A6,3,4,0.8407643312101911,0.821656050955414,0.019108280254777066,0.03821656050955413
HK,1993,A6,21,5,1.0,0.0,1.0,1.0
HK,1993,A6,16,5,0.5,0.25,0.25,0.25
HK,1993,A6,22,6,0.8095238095238095,0.8095238095238095,0.0,0.0
HK,1993,A6,13,6,0.975,0.95625,0.018749999999999933,0.018749999999999933
HK,1993,A6,18,7,0.5151515151515151,0.3333333333333333,0.18181818181818182,0.18181818181818182
HK,1993,A6,14,7,0.9833333333333333,0.9333333333333333,0.04999999999999993,0.06666666666666665
HK,1993,A6,9,8,0.9939024390243902,0.9939024390243902,0.0,0.0
HK,1993,A6,19,8,0.0,0.0,0.0,0.0
HK,1993,A6,15,9,0.991869918699187,0.991869918699187,0.0,0.0
HK,1993,A6,6,9,0.0,0.0,0.0,0.0
HK,1993,A6,5,10,0.0,0.0,0.0,0.0
HK,1993,A6,20,10,0.24242424242424243,0.21212121212121213,0.030303030303030304,0.030303030303030304
HK,1993,A6,10,11,0.7666666666666667,0.7666666666666667,0.0,0.0
HK,1993,A6,7,11,1.0,1.0,0.0,0.0
HK,1993,A6,1,11,0.911504424778761,0.911504424778761,0.0,0.0
HK,1993,A7,0,1,1.0,0.42857142857142855,0.5714285714285714,0.5714285714285714
HK,1993,A7,4,1,1.0,0.7636363636363637,0.23636363636363633,0.23636363636363633
HK,1993,A7,12,2,0.8536585365853658,0.7073170731707317,0.14634146341463417,0.14634146341463417
HK,1993,A7,8,2,1.0,0.9411764705882353,0.05882352941176472,0.05882352941176472
HK,1993,A7,2,3,1.0,0.8241758241758241,0.17582417582417587,0.17582417582417587
HK,1993,A7,11,3,0.6557377049180327,0.45901639344262296,0.19672131147540978,0.19672131147540978
HK,1993,A7,17,4,0.6,0.6,0.0,0.0
HK,1993,A7,3,4,0.7770700636942676,0.7579617834394905,0.019108280254777066,0.019108280254777066
HK,1993,A7,21,5,0.75,0.0,0.75,0.75
HK,1993,A7,16,5,0.375,0.25,0.125,0.125
HK,1993,A7,22,6,0.7142857142857143,0.6190476190476191,0.09523809523809523,0.09523809523809523
HK,1993,A7,13,6,0.89375,0.8875,0.006250000000000089,0.006250000000000089
HK,1993,A7,18,7,0.3939393939393939,0.2727272727272727,0.12121212121212122,0.12121212121212122
HK,1993,A7,14,7,0.9333333333333333,0.8666666666666667,0.06666666666666665,0.06666666666666665
HK,1993,A7,9,8,0.9634146341463414,0.9634146341463414,0.0,0.0
HK,1993,A7,19,8,0.0,0.0,0.0,0.0
HK,1993,A7,15,9,0.991869918699187,0.991869918699187,0.0,0.0
HK,1993,A7,6,9,0.0,0.0,0.0,0.0
HK,1993,A7,5,10,0.0,0.0,0.0,0.0
HK,1993,A7,20,10,0.2878787878787879,0.25757575757575757,0.03030303030303033,0.03030303030303033
HK,1993,A7,10,11,0.6866666666666666,0.6866666666666666,0.0,0.0
HK,1993,A7,7,11,1.0,1.0,0.0,0.0
HK,1993,A7,1,11,0.8407079646017699,0.8407079646017699,0.0,0.0
HK,1993,A8,0,1,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857
HK,1993,A8,4,1,1.0,0.8666666666666667,0.1333333333333333,0.1333333333333333
HK,1993,A8,12,2,0.8780487804878049,0.7804878048780488,0.09756097560975607,0.09756097560975607
HK,1993,A8,8,2,1.0,0.9869281045751634,0.013071895424836555,0.013071895424836555
HK,1993,A8,2,3,1.0,0.8351648351648352,0.1648351648351648,0.1648351648351648
HK,1993,A8,11,3,0.7213114754098361,0.2786885245901639,0.4426229508196722,0.4426229508196722
HK,1993,A8,17,4,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1993,A8,3,4,0.8407643312101911,0.821656050955414,0.019108280254777066,0.02547770700636942
HK,1993,A8,21,5,1.0,0.0,1.0,1.0
HK,1993,A8,16,5,0.5,0.25,0.25,0.25
HK,1993,A8,22,6,0.8095238095238095,0.8095238095238095,0.0,0.0
HK,1993,A8,13,6,0.975,0.95625,0.018749999999999933,0.018749999999999933
HK,1993,A8,18,7,0.5151515151515151,0.30303030303030304,0.2121212121212121,0.2121212121212121
HK,1993,A8,14,7,0.9833333333333333,0.9333333333333333,0.04999999999999993,0.04999999999999993
HK,1993,A8,9,8,0.9939024390243902,0.9939024390243902,0.0,0.0
HK,1993,A8,19,8,0.0,0.0,0.0,0.0
HK,1993,A8,15,9,0.991869918699187,1.0,-0.008130081300813052,0.0
HK,1993,A8,6,9,0.0,0.0,0.0,0.0
HK,1993,A8,5,10,0.0,0.0,0.0,0.0
HK,1993,A8,20,10,0.24242424242424243,0.21212121212121213,0.030303030303030304,0.030303030303030304
HK,1993,A8,10,11,0.7666666666666667,0.7666666666666667,0.0,0.0
HK,1993,A8,7,11,1.0,1.0,0.0,0.0
HK,1993,A8,1,11,0.911504424778761,0.911504424778761,0.0,0.0
HK,1994,P,22,1,1.0,0.7619047619047619,0.23809523809523814,0.23809523809523814
HK,1994,P,16,1,1.0,0.375,0.625,0.625
HK,1994,P,12,2,0.9024390243902439,0.8292682926829268,0.07317073170731714,0.07317073170731714
HK,1994,P,13,2,0.975,0.94375,0.03125,0.03125
HK,1994,P,21,3,0.25,0.0,0.25,0.25
HK,1994,P,4,3,1.0,0.8727272727272727,0.12727272727272732,0.12727272727272732
HK,1994,P,19,4,0.0,0.0,0.0,0.0
HK,1994,P,17,4,0.8,0.6,0.20000000000000007,0.20000000000000007
HK,1994,P,6,5,0.0,0.0,0.0,0.0
HK,1994,P,11,5,0.6065573770491803,0.22950819672131148,0.3770491803278688,0.3770491803278688
HK,1994,P,3,6,0.8726114649681529,0.821656050955414,0.05095541401273884,0.05095541401273884
HK,1994,P,15,6,1.0,0.991869918699187,0.008130081300813052,0.008130081300813052
HK,1994,P,0,7,0.7142857142857143,0.7142857142857143,0.0,0.0
HK,1994,P,9,7,0.9878048780487805,0.9878048780487805,0.0,0.0
HK,1994,P,5,8,1.0,0.0,1.0,1.0
HK,1994,P,7,8,1.0,1.0,0.0,0.0
HK,1994,P,18,9,0.5151515151515151,0.3333333333333333,0.18181818181818182,0.18181818181818182
HK,1994,P,1,9,0.9911504424778761,0.9469026548672567,0.04424778761061943,0.04424778761061943
HK,1994,P,10,10,0.7866666666666666,0.7866666666666666,0.0,0.0
HK,1994,P,14,10,0.95,0.9,0.04999999999999993,0.04999999999999993
HK,1994,P,20,11,0.16666666666666666,0.16666666666666666,0.0,0.0
HK,1994,P,8,11,0.9738562091503268,0.9738562091503268,0.0,0.0
HK,1994,P,2,11,0.8241758241758241,0.8241758241758241,0.0,0.0
HK,1994,A0,22,1,1.0,0.7619047619047619,0.23809523809523814,0.23809523809523814
HK,1994,A0,16,1,1.0,0.375,0.625,0.625
HK,1994,A0,12,2,0.9024390243902439,0.8292682926829268,0.07317073170731714,0.07317073170731714
HK,1994,A0,13,2,0.96875,0.95,0.018750000000000044,0.025000000000000022
HK,1994,A0,21,3,0.25,0.0,0.25,0.25
HK,1994,A0,4,3,1.0,0.8666666666666667,0.1333333333333333,0.1333333333333333
HK,1994,A0,19,4,0.0,0.0,0.0,0.0
HK,1994,A0,17,4,0.8,0.6,0.20000000000000007,0.20000000000000007
HK,1994,A0,6,5,0.0,0.0,0.0,0.0
HK,1994,A0,11,5,0.6229508196721312,0.22950819672131148,0.39344262295081966,0.39344262295081966
HK,1994,A0,3,6,0.8598726114649682,0.8152866242038217,0.04458598726114649,0.05095541401273884
HK,1994,A0,15,6,1.0,0.991869918699187,0.008130081300813052,0.008130081300813052
HK,1994,A0,0,7,0.7142857142857143,0.7142857142857143,0.0,0.0
HK,1994,A0,9,7,0.9878048780487805,0.9878048780487805,0.0,0.0
HK,1994,A0,5,8,1.0,0.0,1.0,1.0
HK,1994,A0,7,8,1.0,1.0,0.0,0.0
HK,1994,A0,18,9,0.48484848484848486,0.3333333333333333,0.15151515151515155,0.15151515151515155
HK,1994,A0,1,9,0.9911504424778761,0.9380530973451328,0.053097345132743334,0.053097345132743334
HK,1994,A0,10,10,0.7866666666666666,0.78,0.006666666666666599,0.006666666666666599
HK,1994,A0,14,10,0.95,0.9,0.04999999999999993,0.04999999999999993
HK,1994,A0,20,11,0.16666666666666666,0.16666666666666666,0.0,0.0
HK,1994,A0,8,11,0.9803921568627451,0.9803921568627451,0.0,0.0
HK,1994,A0,2,11,0.8351648351648352,0.8351648351648352,0.0,0.0
HK,1994,A1,22,1,1.0,0.8095238095238095,0.19047619047619047,0.19047619047619047
HK,1994,A1,16,1,1.0,0.625,0.375,0.375
HK,1994,A1,12,2,0.7560975609756098,0.7560975609756098,0.0,0.0
HK,1994,A1,13,2,0.9625,0.95625,0.006249999999999978,0.012499999999999956
HK,1994,A1,21,3,0.75,0.0,0.75,0.75
HK,1994,A1,4,3,0.9939393939393939,0.8424242424242424,0.1515151515151515,0.1575757575757576
HK,1994,A1,19,4,0.5,0.0,0.5,0.5
HK,1994,A1,17,4,1.0,0.6,0.4,0.4
HK,1994,A1,6,5,0.0,0.0,0.0,0.0
HK,1994,A1,11,5,0.5573770491803278,0.16393442622950818,0.39344262295081966,0.39344262295081966
HK,1994,A1,3,6,0.7515923566878981,0.7643312101910829,-0.01273885350318471,0.0
HK,1994,A1,15,6,1.0,1.0,0.0,0.0
HK,1994,A1,0,7,0.2857142857142857,0.42857142857142855,-0.14285714285714285,0.0
HK,1994,A1,9,7,0.9878048780487805,0.9817073170731707,0.0060975609756097615,0.0060975609756097615
HK,1994,A1,5,8,1.0,0.0,1.0,1.0
HK,1994,A1,7,8,1.0,1.0,0.0,0.0
HK,1994,A1,18,9,0.2727272727272727,0.15151515151515152,0.12121212121212119,0.12121212121212119
HK,1994,A1,1,9,1.0,0.8495575221238938,0.1504424778761062,0.1504424778761062
HK,1994,A1,10,10,0.7733333333333333,0.7866666666666666,-0.013333333333333308,0.0
HK,1994,A1,14,10,0.8333333333333334,0.8166666666666667,0.01666666666666672,0.01666666666666672
HK,1994,A1,20,11,0.07575757575757576,0.07575757575757576,0.0,0.0
HK,1994,A1,8,11,0.9673202614379085,0.9673202614379085,0.0,0.0
HK,1994,A1,2,11,0.8131868131868132,0.8131868131868132,0.0,0.0
HK,1994,A2,22,1,1.0,0.8095238095238095,0.19047619047619047,0.19047619047619047
HK,1994,A2,16,1,1.0,0.25,0.75,0.75
HK,1994,A2,12,2,0.8780487804878049,0.7804878048780488,0.09756097560975607,0.09756097560975607
HK,1994,A2,13,2,0.98125,0.95625,0.02499999999999991,0.02499999999999991
HK,1994,A2,21,3,0.25,0.0,0.25,0.25
HK,1994,A2,4,3,1.0,0.8727272727272727,0.12727272727272732,0.12727272727272732
HK,1994,A2,19,4,0.0,0.0,0.0,0.0
HK,1994,A2,17,4,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1994,A2,6,5,0.0,0.0,0.0,0.0
HK,1994,A2,11,5,0.6229508196721312,0.2786885245901639,0.34426229508196726,0.34426229508196726
HK,1994,A2,3,6,0.8407643312101911,0.821656050955414,0.019108280254777066,0.019108280254777066
HK,1994,A2,15,6,1.0,0.991869918699187,0.008130081300813052,0.008130081300813052
HK,1994,A2,0,7,0.5714285714285714,0.7142857142857143,-0.1428571428571429,0.0
HK,1994,A2,9,7,0.9939024390243902,0.9939024390243902,0.0,0.0
HK,1994,A2,5,8,1.0,0.0,1.0,1.0
HK,1994,A2,7,8,1.0,1.0,0.0,0.0
HK,1994,A2,18,9,0.3939393939393939,0.30303030303030304,0.09090909090909088,0.09090909090909088
HK,1994,A2,1,9,1.0,0.911504424778761,0.08849557522123896,0.08849557522123896
HK,1994,A2,10,10,0.76,0.76,0.0,0.0
HK,1994,A2,14,10,0.95,0.95,0.0,0.0
HK,1994,A2,20,11,0.19696969696969696,0.19696969696969696,0.0,0.0
HK,1994,A2,8,11,0.9869281045751634,0.9869281045751634,0.0,0.0
HK,1994,A2,2,11,0.8351648351648352,0.8351648351648352,0.0,0.0
HK,1994,A3,22,1,1.0,0.8095238095238095,0.19047619047619047,0.19047619047619047
HK,1994,A3,16,1,1.0,0.25,0.75,0.75
HK,1994,A3,12,2,0.8780487804878049,0.7560975609756098,0.12195121951219512,0.12195121951219512
HK,1994,A3,13,2,0.96875,0.95625,0.012499999999999956,0.018749999999999933
HK,1994,A3,21,3,0.25,0.0,0.25,0.25
HK,1994,A3,4,3,1.0,0.9090909090909091,0.09090909090909094,0.09090909090909094
HK,1994,A3,19,4,0.0,0.0,0.0,0.0
HK,1994,A3,17,4,1.0,1.0,0.0,0.0
HK,1994,A3,6,5,0.0,0.0,0.0,0.0
HK,1994,A3,11,5,0.639344262295082,0.39344262295081966,0.24590163934426235,0.2786885245901639
HK,1994,A3,3,6,0.8152866242038217,0.7261146496815286,0.08917197452229308,0.08917197452229308
HK,1994,A3,15,6,1.0,0.991869918699187,0.008130081300813052,0.008130081300813052
HK,1994,A3,0,7,0.5714285714285714,0.7142857142857143,-0.1428571428571429,0.0
HK,1994,A3,9,7,0.9939024390243902,0.9939024390243902,0.0,0.0
HK,1994,A3,5,8,1.0,0.0,1.0,1.0
HK,1994,A3,7,8,1.0,1.0,0.0,0.0
HK,1994,A3,18,9,0.45454545454545453,0.3333333333333333,0.12121212121212122,0.12121212121212122
HK,1994,A3,1,9,1.0,0.9292035398230089,0.07079646017699115,0.07079646017699115
HK,1994,A3,10,10,0.7133333333333334,0.7133333333333334,0.0,0.0
HK,1994,A3,14,10,0.95,0.95,0.0,0.0
HK,1994,A3,20,11,0.15151515151515152,0.15151515151515152,0.0,0.0
HK,1994,A3,8,11,0.9869281045751634,0.9869281045751634,0.0,0.0
HK,1994,A3,2,11,0.8186813186813187,0.8186813186813187,0.0,0.0
HK,1994,A3s,22,1,1.0,0.8095238095238095,0.19047619047619047,0.19047619047619047
HK,1994,A3s,16,1,1.0,0.25,0.75,0.75
HK,1994,A3s,12,2,0.8780487804878049,0.7804878048780488,0.09756097560975607,0.09756097560975607
HK,1994,A3s,13,2,0.98125,0.95625,0.02499999999999991,0.02499999999999991
HK,1994,A3s,21,3,0.25,0.0,0.25,0.25
HK,1994,A3s,4,3,1.0,0.8848484848484849,0.11515151515151512,0.11515151515151512
HK,1994,A3s,19,4,0.0,0.0,0.0,0.0
HK,1994,A3s,17,4,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1994,A3s,6,5,0.0,0.0,0.0,0.0
HK,1994,A3s,11,5,0.7049180327868853,0.2786885245901639,0.42622950819672134,0.42622950819672134
HK,1994,A3s,3,6,0.8089171974522293,0.802547770700637,0.006369426751592355,0.01273885350318471
HK,1994,A3s,15,6,1.0,0.991869918699187,0.008130081300813052,0.008130081300813052
HK,1994,A3s,0,7,0.5714285714285714,0.7142857142857143,-0.1428571428571429,0.0
HK,1994,A3s,9,7,0.9939024390243902,0.9939024390243902,0.0,0.0
HK,1994,A3s,5,8,1.0,0.0,1.0,1.0
HK,1994,A3s,7,8,1.0,1.0,0.0,0.0
HK,1994,A3s,18,9,0.42424242424242425,0.3333333333333333,0.09090909090909094,0.09090909090909094
HK,1994,A3s,1,9,1.0,0.9203539823008849,0.07964601769911506,0.07964601769911506
HK,1994,A3s,10,10,0.7333333333333333,0.7466666666666667,-0.01333333333333342,0.0
HK,1994,A3s,14,10,0.95,0.95,0.0,0.0
HK,1994,A3s,20,11,0.16666666666666666,0.16666666666666666,0.0,0.0
HK,1994,A3s,8,11,0.9869281045751634,0.9869281045751634,0.0,0.0
HK,1994,A3s,2,11,0.8241758241758241,0.8241758241758241,0.0,0.0
HK,1994,A4,22,1,1.0,0.8095238095238095,0.19047619047619047,0.19047619047619047
HK,1994,A4,16,1,1.0,0.25,0.75,0.75
HK,1994,A4,12,2,0.8780487804878049,0.7804878048780488,0.09756097560975607,0.09756097560975607
HK,1994,A4,13,2,0.98125,0.95625,0.02499999999999991,0.02499999999999991
HK,1994,A4,21,3,0.25,0.0,0.25,0.25
HK,1994,A4,4,3,1.0,0.8727272727272727,0.12727272727272732,0.12727272727272732
HK,1994,A4,19,4,0.0,0.0,0.0,0.0
HK,1994,A4,17,4,1.0,0.8,0.19999999999999996,0.19999999999999996
HK,1994,A4,6,5,0.0,0.0,0.0,0.0
HK,1994,A4,11,5,0.6229508196721312,0.2786885245901639,0.34426229508196726,0.34426229508196726
HK,1994,A4,3,6,0.8407643312101911,0.821656050955414,0.019108280254777066,0.019108280254777066
HK,1994,A4,15,6,1.0,0.991869918699187,0.008130081300813052,0.008130081300813052
HK,1994,A4,0,7,0.5714285714285714,0.7142857142857143,-0.1428571428571429,0.0
HK,1994,A4,9,7,0.9939024390243902,0.9939024390243902,0.0,0.0
HK,1994,A4,5,8,1.0,0.0,1.0,1.0
HK,1994,A4,7,8,1.0,1.0,0.0,0.0
HK,1994,A4,18,9,0.3939393939393939,0.30303030303030304,0.09090909090909088,0.09090909090909088
HK,1994,A4,1,9,1.0,0.911504424778761,0.08849557522123896,0.08849557522123896
HK,1994,A4,10,10,0.76,0.76,0.0,0.0
